NumTotalTrades,PercentInstallTrades,NumRevolvingTradesWBalance,NumInstallTradesWBalance,PercentTradesWBalance,extra:MaxDelq2PublicRecLast12M:is8,extra:MaxDelq2PublicRecLast12M:is9,extra:MaxDelqEver:is1,extra:MaxDelqEver:is9,extra:num-mising,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTradesOpeninLast12M,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumBank2NatlTradesWHighUtilization,extra:mising-7:MSinceMostRecentDelq,extra:mising-7:MSinceMostRecentInqexcl7days,extra:mising-8:MSinceOldestTradeOpen,extra:mising-8:MSinceMostRecentDelq,extra:mising-8:MSinceMostRecentInqexcl7days,extra:mising-8:NetFractionRevolvingBurden,extra:mising-8:NetFractionInstallBurden,extra:mising-8:NumRevolvingTradesWBalance,extra:mising-8:NumInstallTradesWBalance,extra:mising-8:NumBank2NatlTradesWHighUtilization,extra:mising-8:PercentTradesWBalance,extra:mising-9:ExternalRiskEstimate,extra:mising-9:MSinceOldestTradeOpen,extra:mising-9:MSinceMostRecentTradeOpen,extra:mising-9:AverageMInFile,extra:mising-9:NumSatisfactoryTrades,extra:mising-9:NumTrades60Ever2DerogPubRec,extra:mising-9:NumTrades90Ever2DerogPubRec,extra:mising-9:PercentTradesNeverDelq,extra:mising-9:MSinceMostRecentDelq,extra:mising-9:MaxDelq2PublicRecLast12M,extra:mising-9:MaxDelqEver,extra:mising-9:NumTotalTrades,extra:mising-9:NumTradesOpeninLast12M,extra:mising-9:PercentInstallTrades,extra:mising-9:MSinceMostRecentInqexcl7days,extra:mising-9:NumInqLast6M,extra:mising-9:NumInqLast6Mexcl7days,extra:mising-9:NetFractionRevolvingBurden,extra:mising-9:NetFractionInstallBurden,extra:mising-9:NumRevolvingTradesWBalance,extra:mising-9:NumInstallTradesWBalance,extra:mising-9:NumBank2NatlTradesWHighUtilization,extra:mising-9:PercentTradesWBalance,RiskPerformance
64,35,3,2,50,False,False,False,False,2,16,663,379,315,21,0,0,0,90,0.0,0.0,4,31,3,3,17,25,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,23,4,1,45,False,False,False,False,3,22,545,382,314,54,0,0,3,91,1.0,2.0,5,31,2,2,57,-8,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,12,9,2,80,False,False,False,False,2,38,747,382,356,63,0,0,0,90,0.0,0.0,4,31,0,0,74,36,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,38,1,2,50,False,False,False,False,2,26,811,381,269,61,3,3,5,63,1.0,6.0,2,31,4,4,5,92,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,36,5,4,82,False,False,False,False,2,14,575,380,303,46,0,0,0,90,0.0,0.0,3,31,3,3,22,23,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,21,2,2,44,False,False,False,False,1,20,674,381,316,61,0,0,11,74,3.0,2.0,2,31,2,2,5,88,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,23,2,2,50,False,False,False,False,1,19,561,382,284,52,1,0,7,64,1.0,3.0,2,31,0,0,14,63,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,32,2,3,36,False,False,False,False,2,13,634,376,299,49,0,0,0,90,0.0,0.0,1,31,0,0,3,95,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,41,10,1,85,False,False,False,False,2,40,579,380,296,55,2,2,22,83,6.0,5.0,3,31,1,1,30,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,30,8,1,91,False,False,False,False,3,26,644,376,314,41,0,0,0,90,0.0,0.0,3,31,0,0,66,-8,5,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,50,3,3,86,False,False,False,False,2,13,602,365,291,49,0,0,0,90,0.0,0.0,0,31,0,0,21,84,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,56,5,2,88,False,False,False,False,2,20,643,378,331,63,0,0,0,90,0.0,0.0,4,31,2,2,54,45,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,25,4,3,54,False,False,False,False,2,21,612,366,330,60,0,0,0,90,0.0,0.0,0,31,0,0,31,78,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,46,8,3,85,False,False,False,False,1,38,587,376,301,54,1,1,12,79,7.0,2.0,1,31,0,0,53,92,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,48,1,6,58,False,False,False,False,1,14,577,378,322,55,0,0,4,80,3.0,2.0,2,31,0,0,0,91,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,36,2,2,100,False,False,False,False,2,16,621,378,320,57,0,0,9,23,1.0,2.0,1,31,2,2,21,95,-8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,36,13,3,100,False,False,False,False,1,34,644,381,347,52,0,0,4,79,3.0,2.0,6,31,2,2,58,55,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9,56,2,1,75,False,False,False,False,3,7,609,344,295,71,0,0,0,90,0.0,0.0,0,31,0,0,7,-8,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,89,1,2,100,False,False,False,False,1,33,754,378,358,72,0,0,11,55,1.0,2.0,2,31,2,2,113,97,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,50,5,4,75,False,False,False,False,2,15,707,380,334,50,0,0,0,90,0.0,0.0,3,31,2,2,20,81,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,18,12,1,93,False,False,False,False,3,21,612,366,277,57,0,0,5,91,1.0,2.0,0,31,0,0,73,59,-8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,30,8,3,85,False,False,False,False,2,20,560,374,299,48,0,0,0,90,0.0,0.0,1,31,0,0,80,90,5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,27,1,-8,33,False,False,False,False,3,23,646,375,302,65,1,1,13,76,3.0,2.0,1,31,0,0,18,-8,1,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11,73,-8,1,100,False,False,False,False,5,25,595,360,258,72,2,0,27,59,1.0,3.0,0,31,5,5,-8,-8,-8,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,33,4,3,47,False,False,False,False,1,19,594,377,285,46,0,0,3,30,1.0,2.0,3,31,0,0,25,69,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,17,2,1,36,False,False,False,False,2,19,629,372,267,52,2,2,0,90,1.0,0.0,1,31,1,1,13,55,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
24,58,2,4,100,False,False,False,False,2,27,648,382,266,57,0,0,8,81,3.0,2.0,2,31,2,2,67,80,-8,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,7,2,1,50,False,False,False,False,3,4,661,359,293,64,0,0,0,90,0.0,0.0,0,31,0,0,2,-8,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,57,2,1,60,False,False,False,False,2,34,711,367,325,60,4,3,22,78,4.0,6.0,0,31,2,2,51,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,15,4,1,56,False,False,False,False,2,10,576,364,279,53,0,0,4,19,1.0,2.0,0,31,0,0,32,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,20,1,1,50,False,True,False,False,2,14,635,382,349,78,0,0,0,90,,0.0,4,31,4,4,34,101,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
63,32,17,3,79,False,False,False,False,2,50,811,343,252,22,3,1,32,83,7.0,3.0,0,31,1,1,58,13,4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,38,6,2,73,False,False,False,False,1,34,463,372,298,52,0,0,19,81,3.0,2.0,1,31,0,0,40,100,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,7,6,-8,67,False,False,False,False,3,12,606,308,210,67,1,0,7,35,1.0,3.0,0,31,1,1,1,-8,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0,1,-8,50,False,False,False,False,5,16,759,357,351,76,0,0,0,90,0.0,0.0,0,31,2,2,21,-8,-8,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
31,19,15,1,94,False,False,False,False,2,16,565,343,235,48,0,0,0,90,0.0,0.0,0,31,0,0,65,70,6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15,40,8,2,91,False,False,False,False,2,35,776,382,370,65,0,0,0,90,0.0,0.0,8,31,1,1,49,71,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,25,3,1,100,False,False,False,False,3,24,721,373,352,75,0,0,0,90,0.0,0.0,1,31,1,1,81,62,-8,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,29,4,1,83,False,False,False,False,2,32,682,375,333,65,0,0,14,73,3.0,2.0,1,31,0,0,54,-8,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,25,2,2,67,False,False,False,False,1,32,687,374,313,64,6,4,35,60,1.0,6.0,1,31,4,4,8,60,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,55,4,4,90,False,False,False,False,1,30,684,373,331,58,1,0,5,74,4.0,3.0,3,31,0,0,68,67,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,47,3,1,44,False,False,False,False,2,19,640,348,289,48,1,0,3,58,1.0,3.0,0,31,1,1,5,-8,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,35,1,2,38,False,False,False,False,1,12,611,375,295,62,0,0,6,2,1.0,2.0,1,31,0,0,0,92,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,12,2,-8,40,False,False,False,False,3,10,558,373,270,63,0,0,6,66,1.0,2.0,1,31,0,0,6,-8,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,38,3,1,80,False,False,False,False,3,25,569,376,279,66,1,1,0,90,0.0,0.0,1,31,0,0,44,-8,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,19,3,1,36,False,False,False,False,3,6,592,364,279,53,0,0,0,90,0.0,0.0,0,31,0,0,6,-8,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,39,3,2,75,False,False,False,False,2,23,620,381,267,50,0,0,0,90,0.0,0.0,1,31,2,2,42,97,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,53,2,2,50,False,False,False,False,2,4,627,382,303,62,0,0,0,90,0.0,0.0,2,31,1,1,1,86,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,55,4,7,50,False,False,False,False,1,16,543,378,288,30,0,0,2,60,1.0,2.0,3,31,4,4,25,42,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,75,2,11,93,False,False,False,False,1,26,713,379,331,65,2,1,12,21,1.0,6.0,1,31,1,1,55,78,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,34,8,3,71,False,False,False,False,2,24,686,380,318,50,0,0,0,90,0.0,0.0,4,32,0,0,69,94,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,48,3,2,56,False,False,False,False,0,29,582,382,293,51,2,2,6,63,1.0,2.0,6,24,4,4,9,67,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,50,3,3,67,False,False,False,False,2,19,616,376,288,57,0,0,0,90,0.0,0.0,2,32,0,0,46,54,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,57,2,4,60,False,False,False,False,0,33,611,377,325,57,0,0,30,80,3.0,2.0,4,18,0,0,41,68,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,27,4,3,47,False,False,False,False,1,11,565,380,255,25,0,0,0,90,0.0,0.0,2,21,1,1,8,27,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,14,3,1,40,False,False,False,False,1,21,643,379,317,65,0,0,14,77,3.0,2.0,1,23,2,2,15,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,19,5,2,64,False,False,False,False,1,13,632,379,349,64,0,0,0,90,0.0,0.0,4,24,1,1,5,76,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,11,7,1,80,False,False,False,False,1,24,719,382,337,63,0,0,6,90,2.0,1.0,2,24,2,2,86,91,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,0,-8,-8,-8,False,False,False,False,7,103,718,355,204,76,5,5,50,68,1.0,4.0,0,22,3,3,-8,-8,-8,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,45,2,1,75,False,False,False,False,1,38,650,365,303,62,0,0,5,82,3.0,2.0,0,7,0,0,82,-8,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,32,3,3,60,False,False,False,False,1,29,562,379,303,54,0,0,4,80,3.0,2.0,1,23,2,2,37,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,43,3,3,75,False,False,False,False,0,19,614,372,310,52,0,0,4,25,1.0,2.0,1,2,0,0,65,78,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,27,11,2,76,False,False,False,False,1,11,541,364,248,43,0,0,0,90,0.0,0.0,0,5,0,0,38,47,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,50,5,3,62,False,False,False,False,2,29,652,376,318,50,1,1,0,90,1.0,0.0,2,32,0,0,43,82,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,21,6,1,78,False,False,False,False,0,32,615,375,309,51,1,1,4,79,3.0,2.0,2,24,4,4,62,85,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17,29,2,1,50,False,False,False,False,0,31,603,365,304,63,0,0,18,80,3.0,2.0,0,15,0,0,31,68,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,57,3,2,83,False,False,False,False,1,19,634,377,297,59,0,0,5,91,1.0,2.0,2,18,0,0,57,71,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,36,3,1,44,False,False,False,False,2,7,615,381,304,55,0,0,0,90,0.0,0.0,3,20,2,2,1,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,22,6,2,89,False,False,False,False,1,29,783,382,374,71,0,0,0,90,0.0,0.0,7,20,1,1,33,88,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,40,4,2,67,False,False,False,False,0,18,691,381,329,60,0,0,10,12,1.0,2.0,3,16,0,0,15,83,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,50,2,3,63,False,False,False,False,2,26,690,379,337,66,0,0,0,90,0.0,0.0,3,18,0,0,54,-8,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,33,10,3,82,False,False,False,False,1,29,666,382,327,53,0,0,4,90,2.0,1.0,3,24,4,3,66,72,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,68,1,2,100,False,False,False,False,2,26,619,366,314,60,1,1,0,90,1.0,0.0,0,19,0,0,0,11,-8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,63,3,12,83,False,False,False,False,1,21,574,379,327,47,0,0,0,90,0.0,0.0,5,19,1,1,18,69,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,44,2,1,38,False,False,False,False,2,12,650,374,329,61,0,0,0,90,0.0,0.0,1,10,0,0,9,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,8,3,1,67,False,False,False,False,2,7,686,377,316,68,0,0,0,90,0.0,0.0,1,23,4,4,3,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,35,16,2,78,False,False,False,False,1,44,597,383,292,35,1,0,14,82,4.0,3.0,1,32,0,0,43,12,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,50,1,2,50,False,False,False,False,1,24,672,377,319,67,1,0,43,58,1.0,3.0,3,20,1,1,3,67,-8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,12,4,-8,36,False,False,False,False,4,7,556,371,220,54,0,0,0,90,0.0,0.0,0,32,0,0,9,-8,0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,44,4,2,100,False,False,False,False,1,34,604,374,343,65,3,2,6,18,7.0,3.0,3,16,0,0,103,-8,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,30,5,3,73,False,False,False,False,0,29,545,378,275,52,2,1,24,48,2.0,4.0,2,19,0,0,66,77,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,44,1,5,55,False,False,False,False,0,26,677,375,325,64,0,0,37,67,1.0,2.0,1,17,0,0,47,68,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,54,7,3,91,False,False,False,False,0,39,620,381,283,54,1,1,11,81,3.0,2.0,5,22,1,1,46,88,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85,27,5,2,50,False,False,False,False,1,18,543,380,289,37,1,1,2,19,1.0,5.0,7,21,8,8,14,-8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,9,1,1,50,False,False,False,False,2,16,701,376,320,69,0,0,0,90,0.0,0.0,1,17,1,0,51,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,63,2,3,71,False,False,False,False,1,10,645,370,309,65,0,0,0,90,0.0,0.0,0,24,1,1,16,82,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,44,5,6,85,False,False,False,False,1,38,708,381,359,64,0,0,0,90,0.0,0.0,4,20,1,1,73,87,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,60,2,6,57,False,False,False,False,0,29,675,379,333,50,1,1,7,68,2.0,5.0,2,22,1,1,35,93,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,58,4,2,60,False,False,False,False,0,21,566,379,283,40,0,0,5,21,1.0,2.0,2,20,1,1,56,89,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,47,4,5,56,False,False,False,False,1,20,609,373,292,44,0,0,0,90,0.0,0.0,1,24,5,5,23,76,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-9,-9,-9,-9,-9,False,False,False,False,23,103,812,392,392,88,-9,-9,109,92,-9.0,-9.0,-9,33,-9,-9,-9,-9,-9,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
23,78,2,5,78,False,False,False,False,0,22,638,381,323,57,0,0,9,42,1.0,2.0,2,22,1,1,25,80,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,38,2,4,75,False,False,False,False,0,16,684,376,333,63,0,0,6,56,1.0,2.0,1,24,1,1,9,82,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,76,1,5,100,False,False,False,False,0,33,678,381,305,52,0,0,7,74,3.0,2.0,1,22,1,1,92,33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
18,50,1,1,40,False,False,False,False,2,6,644,372,250,64,0,0,0,90,0.0,0.0,1,17,0,0,0,-8,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,59,5,1,75,False,False,False,False,1,27,615,371,291,55,2,0,25,38,1.0,3.0,0,14,0,0,60,-8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,43,6,3,60,False,False,False,False,0,35,618,377,302,32,2,0,10,54,1.0,3.0,1,22,3,3,61,87,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
